Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Latitude,Longitude,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,StatusID,AvgRevenue,EngagementScore,ServiceCount,HighValueCustomer,Churn,Recommendation
1,20,1,0,1,1,3,32.72523,-117.171346,1,1,1,0,1,24.33,0,1,2,59,0,0,0,0,1,1,1,1,0,1,0,90.1,5817,45.05,90.1,4,0,0,Provide onboarding support and early engagement offers
0,46,0,0,0,0,0,32.716007,-117.117462,0,0,69,1,1,25.73,0,1,1,22,1,0,1,1,1,1,1,1,2,1,1,82.45,2188,79.36142857142858,5689.05,5,0,0,Offer discount or cheaper plan options
0,64,0,0,1,0,0,32.747484,-117.166877,1,1,61,0,1,10.94,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.25,1060,20.625806451612902,1235.25,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,42,0,0,1,0,0,32.741499,-117.127409,1,1,43,0,1,26.1,1,1,1,17,1,1,0,1,0,0,0,1,0,0,0,66.25,1547,66.07613636363637,2848.75,3,0,0,Encourage long-term contract with benefits
1,43,0,0,1,0,0,32.741852,-117.243453,1,1,56,0,1,3.79,0,1,2,14,0,0,0,0,1,1,1,1,0,0,1,89.7,424,86.8938596491228,5023.2,4,1,0,Offer discount or cheaper plan options
0,21,1,0,1,0,0,32.774046,-117.142454,1,5,70,1,0,0.0,0,1,0,46,1,1,1,1,1,1,1,1,2,0,0,64.55,5685,63.44929577464788,4518.5,6,0,0,Monitor customer
1,27,1,0,1,1,2,32.76501,-117.19938,1,7,49,0,1,36.08,1,1,2,59,0,1,1,0,1,0,0,1,1,1,0,93.65,2829,90.40299999999999,4588.85,3,1,0,Offer discount or cheaper plan options
0,26,1,0,1,1,1,32.697098,-117.116587,1,1,32,0,1,19.76,0,1,1,59,1,1,1,1,0,1,1,1,2,0,1,73.6,5965,70.20757575757575,2355.2,5,0,0,Monitor customer
1,45,0,0,0,1,1,32.762506,-117.07245,0,0,37,0,1,49.99,0,1,0,27,1,1,0,1,0,0,0,0,2,0,1,61.45,3885,60.58815789473684,2273.65,2,1,0,Monitor customer
0,59,0,0,1,0,0,32.765299,-117.122565,1,9,69,1,1,24.17,0,1,2,5,1,1,0,1,1,1,1,1,1,1,1,106.4,4183,103.59857142857142,7341.6,6,0,0,Offer discount or cheaper plan options
0,26,1,0,1,0,0,32.825086,-117.199424,1,7,26,0,1,11.23,0,1,0,48,0,1,1,1,1,1,1,1,0,0,0,81.9,472,76.98333333333333,2129.4,5,0,0,Offer discount or cheaper plan options
0,61,0,0,1,1,3,32.68674,-117.186612,1,2,58,0,1,43.01,1,1,2,30,0,1,1,0,1,1,1,1,1,1,1,105.2,6775,105.51525423728813,6101.6,5,0,0,Offer discount or cheaper plan options
1,28,1,0,0,0,0,32.802959,-117.027095,0,0,24,0,1,7.52,1,1,0,85,0,0,0,1,0,0,0,1,1,0,0,54.6,1411,49.69,1310.4,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,27,1,0,1,1,2,32.807867,-117.060993,1,1,5,0,1,41.21,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.55,1550,16.575,102.75,0,0,0,Provide onboarding support and early engagement offers
0,24,1,0,1,1,1,32.85723,-117.209774,1,1,30,0,1,12.85,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.7,3153,19.330645161290324,591.0,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,41,0,0,1,0,0,32.808814,-117.134694,0,0,55,0,1,35.38,1,1,0,13,1,1,0,1,0,0,0,0,1,1,1,66.05,1364,61.823214285714286,3632.75,2,1,0,Monitor customer
1,19,1,0,1,1,2,33.017518,-117.118456,1,1,44,0,0,0.0,0,1,0,59,1,1,1,1,0,1,1,1,2,1,1,54.05,1599,52.78222222222222,2378.2,5,0,0,Monitor customer
0,55,0,0,0,0,0,33.000269,-117.072093,0,0,47,0,1,26.35,0,1,0,5,1,1,0,1,0,0,0,1,1,1,1,58.9,2185,58.60520833333334,2768.2999999999997,3,1,0,Monitor customer
0,31,0,0,1,0,0,32.89325,-117.087091,1,10,64,0,1,19.22,0,1,2,21,1,0,0,1,1,1,1,1,1,1,1,96.9,5062,97.14384615384616,6201.6,5,1,0,Offer discount or cheaper plan options
1,61,0,0,0,0,0,32.677716,-117.047666,0,0,1,0,1,44.22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.1,4535,9.55,19.1,0,0,0,Provide onboarding support and early engagement offers
1,38,0,0,0,0,0,32.578103,-117.012975,0,0,20,4,1,49.81,0,1,1,4,0,0,0,1,0,0,0,1,0,0,1,50.0,3039,47.76428571428571,1000.0,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,23,1,0,1,0,0,32.555828,-117.040073,1,1,37,0,0,0.0,0,1,1,27,1,0,0,1,1,0,0,1,2,0,0,45.4,3242,41.92368421052631,1679.8,3,0,0,Monitor customer
1,63,0,0,1,1,2,33.713891,-116.237257,1,9,30,0,1,21.72,1,1,2,19,0,0,0,0,1,0,0,0,0,0,0,85.45,6270,80.96612903225805,2563.5,1,0,0,Offer discount or cheaper plan options
0,57,0,0,0,0,0,33.752938,-116.230055,0,0,38,0,1,25.11,1,1,1,13,1,1,1,0,1,1,1,1,1,0,0,84.1,5699,81.73461538461538,3195.7999999999997,6,0,0,Offer discount or cheaper plan options
0,22,1,0,1,0,0,33.936298,-116.849577,1,3,52,0,0,0.0,0,1,1,52,1,1,1,1,1,1,1,1,2,0,1,66.25,831,62.83207547169811,3445.0,6,0,0,Monitor customer
1,20,1,0,0,1,3,33.946982,-116.977672,0,0,71,1,1,4.76,0,1,1,52,1,1,1,1,1,0,0,1,2,1,1,76.9,7023,76.70416666666667,5459.900000000001,4,0,0,Monitor customer
1,56,0,0,0,0,0,33.03933,-115.191857,0,0,66,1,1,45.57,1,1,1,11,1,1,1,0,0,1,1,1,2,1,1,74.6,584,71.61791044776119,4923.599999999999,5,0,0,Monitor customer
1,45,0,0,1,0,0,33.929812,-116.76058,1,9,72,1,1,17.87,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,116.95,2094,117.73150684931507,8420.4,6,1,0,Offer discount or cheaper plan options
1,56,0,0,0,1,2,32.690654,-115.431225,0,0,25,0,0,0.0,0,1,1,18,1,0,0,0,1,0,0,1,1,1,1,40.65,3920,37.32884615384615,1016.25,3,1,0,Monitor customer
1,24,1,0,1,1,3,33.143826,-115.497485,1,7,69,1,1,37.97,1,1,2,27,1,1,1,1,1,1,1,0,2,1,0,114.35,5086,109.51142857142857,7890.15,5,1,0,Offer discount or cheaper plan options
1,54,0,0,1,1,3,33.829583,-116.474131,1,9,53,0,1,27.93,1,1,1,57,1,1,0,0,0,1,1,1,2,0,0,69.7,2137,68.2601851851852,3694.1000000000004,5,0,0,Monitor customer
1,26,1,0,0,0,0,33.889605,-115.257009,0,0,26,0,1,37.0,0,1,2,76,0,0,1,1,1,1,1,1,0,1,0,98.65,2176,93.96296296296296,2564.9,4,0,0,Offer discount or cheaper plan options
1,25,1,0,0,0,0,33.948558,-116.516976,0,0,21,4,1,39.85,0,1,1,52,0,0,1,0,0,1,1,1,0,0,1,61.65,410,63.345454545454544,1294.6499999999999,3,0,0,Encourage long-term contract with benefits
0,38,0,0,0,1,1,33.832799,-116.250973,0,0,1,0,1,5.36,0,1,2,19,0,0,0,0,1,1,1,1,0,1,0,89.35,4346,44.675,89.35,4,0,0,Provide onboarding support and early engagement offers
1,28,1,0,0,0,0,34.137742,-114.36514,0,0,48,0,1,4.15,1,1,2,46,1,0,0,1,0,1,1,1,0,1,0,95.4,3814,90.7204081632653,4579.200000000001,4,0,0,Offer discount or cheaper plan options
0,24,1,0,1,0,0,32.770393,-115.60915,1,4,26,0,0,0.0,0,1,1,51,1,0,1,0,0,0,0,1,1,0,1,35.4,4159,36.24444444444445,920.4,2,0,0,Monitor customer
1,39,0,0,1,0,0,32.730583,-115.501083,1,7,60,0,1,30.14,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.95,1944,20.625409836065575,1197.0,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,50,0,0,0,0,0,32.811001,-115.152865,0,0,18,4,1,31.33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.25,119,17.439473684210526,346.5,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,52,0,0,0,1,1,33.695532,-116.310571,0,0,4,0,1,32.15,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.4,4299,16.95,81.6,0,1,0,Provide onboarding support and early engagement offers
1,52,0,0,1,1,2,33.543835,-115.993906,1,4,65,0,1,36.5,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.75,4973,25.986363636363635,1608.75,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,63,0,0,1,1,1,34.097863,-116.594561,1,6,70,1,1,10.46,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.35,1353,24.157042253521126,1774.5,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,44,0,0,0,1,2,33.906496,-116.569499,0,0,62,0,1,24.48,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.0,6398,19.84285714285714,1240.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,58,0,0,1,1,2,32.698964,-115.886656,1,9,66,1,1,8.39,0,1,1,16,1,0,0,0,1,0,0,1,2,1,0,59.75,98,59.65373134328358,3943.5,3,1,0,Monitor customer
0,23,1,0,1,1,2,33.694501,-116.412711,0,0,65,2,1,4.75,1,1,1,69,1,1,0,1,1,1,1,0,2,1,0,82.5,300,79.01666666666667,5362.5,5,1,0,Offer discount or cheaper plan options
0,19,1,0,0,0,0,33.745746,-116.514215,0,0,34,0,1,36.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,2489,19.234285714285715,691.9000000000001,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,49,0,0,1,1,2,33.3249,-114.758334,1,8,16,4,1,48.71,1,1,2,12,0,0,1,0,1,0,0,1,0,1,0,90.8,1715,84.83529411764707,1452.8,2,1,0,Offer discount or cheaper plan options
1,54,0,0,1,0,0,33.763678,-116.429928,1,10,71,1,1,37.69,0,1,2,8,0,1,1,1,1,1,1,1,2,1,0,105.25,6858,101.27430555555556,7472.75,5,1,0,Offer discount or cheaper plan options
1,45,0,0,0,0,0,33.28156,-115.955541,0,0,18,4,1,12.97,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,23.75,4649,22.342105263157894,427.5,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,54,0,0,0,0,0,33.849263,-116.382778,0,0,4,0,1,37.7,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,61.3,5322,49.88,245.2,1,1,0,Provide onboarding support and early engagement offers
0,28,1,0,1,1,2,33.141265,-116.967221,1,1,58,2,1,2.87,1,1,1,69,1,0,1,1,1,0,0,1,2,0,1,75.8,313,74.84322033898304,4396.4,3,0,0,Monitor customer
0,33,0,0,1,0,0,34.457829,-116.139589,1,10,56,2,1,37.5,1,1,2,11,1,0,0,0,1,1,1,1,1,1,0,98.0,815,92.46666666666667,5488.0,5,0,0,Offer discount or cheaper plan options
1,24,1,0,1,1,2,33.972293,-116.654195,1,8,56,2,0,0.0,0,1,0,41,1,1,0,1,1,0,0,1,1,1,1,52.0,2402,50.612280701754386,2912.0,4,1,0,Monitor customer
0,58,0,0,0,0,0,34.159534,-116.425984,0,0,4,0,1,1.1,1,1,0,19,0,0,0,1,1,0,0,1,0,1,1,64.4,5997,50.6,257.6,2,0,0,Provide onboarding support and early engagement offers
1,34,0,0,0,0,0,34.667815,-117.536183,0,0,10,0,1,15.45,0,1,0,22,0,0,0,0,0,0,0,1,0,1,1,45.8,195,39.654545454545456,458.0,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,52,0,0,0,0,0,34.559882,-115.637164,0,0,4,0,0,0.0,0,1,0,22,0,0,0,1,0,0,0,1,0,0,0,30.5,4023,23.68,122.0,1,0,0,Provide onboarding support and early engagement offers
0,63,0,0,1,0,0,33.362575,-117.299644,1,1,51,2,1,45.76,0,1,2,13,0,0,0,0,0,0,0,0,0,0,1,69.15,6449,70.18461538461538,3526.65,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,29,1,0,0,0,0,35.28952,-116.092214,0,0,6,0,0,0.0,0,1,0,48,0,0,0,1,1,1,1,1,1,1,1,49.25,5342,36.51428571428571,295.5,4,0,0,Monitor customer
1,45,0,0,1,1,2,35.349241,-116.770281,1,7,63,2,0,0.0,0,1,1,16,0,1,1,1,0,0,0,1,2,0,0,39.35,3121,37.42265625,2479.05,2,1,0,Monitor customer
0,22,1,0,1,0,0,34.029175,-117.307211,1,4,48,2,1,39.25,1,1,2,51,0,1,0,1,1,1,1,1,0,1,1,105.1,2629,103.74591836734695,5044.799999999999,5,0,0,Offer discount or cheaper plan options
0,44,0,0,0,1,1,34.242058,-116.89802,0,0,35,0,1,25.52,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.1,921,17.90277777777778,703.5,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,58,0,0,0,0,0,33.982787,-117.057627,0,0,2,0,1,1.97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.75,3842,13.1,39.5,0,0,0,Provide onboarding support and early engagement offers
0,63,0,0,0,0,0,34.255203,-117.175654,0,0,50,2,1,37.95,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.75,3753,19.39313725490196,987.5,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,43,0,0,0,0,0,34.030915,-117.273201,0,0,33,0,1,49.45,0,1,2,19,0,0,0,0,0,0,0,0,0,1,0,70.4,1027,70.76764705882353,2323.2000000000003,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,59,0,0,0,0,0,34.248061,-117.29028,0,0,31,0,1,34.57,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.45,5321,19.9546875,633.9499999999999,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,22,1,0,1,1,1,34.875144,-116.821698,1,9,9,0,1,30.83,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.35,163,19.11,183.15,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,40,0,0,1,1,2,36.27688,-117.033326,1,7,54,2,1,4.33,1,1,1,12,0,1,1,1,1,1,1,1,0,1,0,86.2,6148,82.25545454545455,4654.8,5,1,0,Offer discount or cheaper plan options
0,27,1,0,0,0,0,34.9436,-115.287901,0,0,46,2,1,30.6,0,1,2,59,1,1,1,0,1,0,0,1,1,1,1,95.65,4252,99.23829787234042,4399.900000000001,4,0,0,Offer discount or cheaper plan options
1,35,0,0,0,1,1,34.274846,-116.937581,0,0,34,3,1,4.28,1,1,2,16,1,1,0,0,1,1,1,1,1,1,0,103.8,2705,99.16571428571429,3529.2,6,1,0,Offer discount or cheaper plan options
1,28,1,0,1,1,2,34.087558,-117.464096,1,7,71,1,1,39.09,1,1,2,69,1,0,0,0,1,1,1,1,2,1,0,97.2,4602,95.97638888888889,6901.2,5,0,0,Offer discount or cheaper plan options
0,62,0,0,1,1,2,34.136367,-117.460803,1,6,63,2,1,1.18,0,1,1,27,1,1,1,1,0,0,0,0,2,0,1,63.55,3547,62.721875,4003.6499999999996,2,1,0,Monitor customer
0,56,0,0,0,0,0,34.049671,-117.468896,0,0,51,2,1,44.35,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,24.95,1888,24.76923076923077,1272.45,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,35,0,0,1,0,0,34.067699,-116.903891,1,7,64,2,1,35.92,0,1,2,11,1,0,1,0,1,1,1,1,2,1,0,99.0,3330,98.08923076923077,6336.0,5,1,0,Offer discount or cheaper plan options
0,54,0,0,0,0,0,34.361387,-117.337509,0,0,15,0,1,15.28,0,1,2,16,0,0,1,0,1,1,1,1,0,1,1,94.0,856,94.090625,1410.0,4,0,0,Offer discount or cheaper plan options
0,40,0,0,0,0,0,34.983808,-117.239306,0,0,18,0,1,38.32,1,1,1,20,0,0,0,0,0,0,0,1,0,1,0,50.3,2078,48.06842105263158,905.4,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,35,0,0,1,1,2,34.2565,-117.19335,1,3,57,2,1,42.18,0,1,2,22,0,1,0,0,1,1,1,1,1,1,0,95.0,4935,95.4448275862069,5415.0,5,1,0,Offer discount or cheaper plan options
1,20,1,0,1,1,1,34.049315,-117.255974,1,3,14,0,1,10.74,0,1,1,59,1,1,0,0,0,1,1,0,2,1,0,61.4,5290,54.37,859.6,4,0,0,Monitor customer
1,23,1,0,1,0,0,34.103578,-117.04054,1,10,70,1,1,21.68,1,1,2,30,1,1,1,1,1,1,1,1,2,0,1,114.3,408,116.11690140845069,8001.0,6,0,0,Offer discount or cheaper plan options
0,33,0,0,0,0,0,34.711224,-114.702256,0,0,38,3,1,41.63,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.05,783,19.012820512820515,761.9,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,38,0,0,1,1,1,35.478736,-115.516984,1,4,68,1,1,36.51,0,1,1,24,1,1,1,1,0,0,0,1,2,0,1,62.65,1215,63.41739130434783,4260.2,3,1,0,Monitor customer
0,27,1,0,0,0,0,34.441123,-117.537886,0,0,30,3,1,34.49,1,1,2,59,0,0,1,0,1,1,1,0,0,0,0,100.45,2542,99.9,3013.5,3,0,0,Offer discount or cheaper plan options
1,39,0,0,1,0,0,34.459322,-117.629729,1,10,51,2,1,9.99,1,1,1,5,0,0,0,1,1,1,1,1,2,1,0,75.2,5531,75.02403846153847,3835.2000000000003,4,0,0,Monitor customer
0,30,0,0,0,0,0,34.003243,-117.138286,0,0,31,3,1,24.21,1,1,2,48,1,0,1,0,0,0,0,1,0,1,1,84.75,1408,81.66875,2627.25,2,0,0,Offer discount or cheaper plan options
0,35,0,0,1,1,1,34.109775,-117.378904,1,5,72,1,1,32.59,1,1,1,14,1,1,1,1,0,1,1,1,2,1,0,79.5,5225,77.55753424657534,5724.0,5,0,0,Monitor customer
0,62,0,0,0,0,0,34.186211,-117.07683,0,0,37,3,1,30.17,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,19.8,957,18.29078947368421,732.6,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,19,1,0,0,0,0,34.243088,-116.830015,0,0,55,2,1,42.19,0,1,2,51,1,1,0,0,1,1,1,1,1,1,1,100.9,759,99.14375,5549.5,6,1,0,Offer discount or cheaper plan options
1,55,0,0,0,1,3,33.362575,-117.299644,0,0,33,3,1,10.36,1,1,2,53,1,0,1,0,0,1,1,1,0,1,0,95.3,4622,96.32794117647059,3144.9,4,0,0,Offer discount or cheaper plan options
0,23,1,0,1,1,3,34.486835,-117.362274,1,2,46,2,1,6.26,0,1,2,48,0,0,1,1,0,1,1,0,1,0,0,90.95,6025,90.1404255319149,4183.7,2,1,0,Offer discount or cheaper plan options
0,63,0,0,0,1,3,34.567058,-117.362329,0,0,1,0,1,33.21,0,1,1,75,1,0,0,1,0,0,0,1,0,0,0,54.5,3875,27.25,54.5,2,0,0,Provide onboarding support and early engagement offers
0,43,0,0,1,1,1,34.105935,-117.2914,1,3,19,0,1,7.42,0,1,1,17,0,0,1,0,0,0,0,1,0,1,0,49.6,3751,48.144999999999996,942.4,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,62,0,0,0,1,1,34.142747,-117.300864,0,0,61,2,1,32.05,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,25.0,1610,24.166935483870965,1525.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,28,1,0,0,0,0,34.250069,-117.393949,0,0,26,3,1,29.07,0,1,0,42,0,0,0,0,0,0,0,1,0,0,0,45.45,1562,45.672222222222224,1181.7,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,50,0,0,1,0,0,34.084909,-117.258107,0,0,45,2,1,29.81,1,1,2,27,0,1,1,0,1,1,1,1,0,1,0,107.75,6530,106.14782608695653,4848.75,5,0,0,Offer discount or cheaper plan options
1,23,1,0,1,1,2,34.106922,-117.297553,1,4,62,2,1,37.75,1,1,2,73,0,0,1,0,1,0,0,1,2,1,1,89.1,1153,85.89920634920634,5524.2,2,1,0,Offer discount or cheaper plan options
0,37,0,0,0,0,0,33.994676,-117.372498,0,0,3,0,1,34.89,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,44.75,1291,37.0125,134.25,0,0,0,Provide onboarding support and early engagement offers
0,21,1,0,1,1,1,33.890046,-117.455583,1,7,41,2,1,14.73,1,1,2,82,1,1,1,0,0,1,1,1,1,1,0,101.6,2967,93.58452380952382,4165.599999999999,5,0,0,Offer discount or cheaper plan options
1,31,0,0,1,1,3,33.9108,-117.398153,1,4,67,1,1,13.26,0,1,2,76,0,1,1,1,1,1,1,1,2,0,0,103.15,4895,101.40441176470588,6911.05,5,0,0,Offer discount or cheaper plan options
0,53,0,0,1,0,0,33.930931,-117.361788,1,6,71,1,1,5.22,1,1,2,10,1,1,0,0,1,0,0,1,1,0,1,95.65,2262,95.23541666666667,6791.150000000001,4,1,0,Offer discount or cheaper plan options
0,32,0,0,1,1,2,33.976328,-117.319786,1,3,37,3,1,1.12,0,1,0,23,1,1,0,0,1,1,1,1,1,0,0,75.1,4676,69.96842105263158,2778.7,6,0,0,Monitor customer
1,45,0,0,1,0,0,33.885499,-117.324959,1,5,60,0,1,22.22,0,1,1,16,1,1,0,1,0,0,0,1,2,1,1,61.35,5115,61.74098360655737,3681.0,3,1,0,Monitor customer
0,50,0,0,0,0,0,33.888323,-117.277533,0,0,6,5,1,31.02,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.7,974,18.50714285714286,118.19999999999999,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,42,0,0,1,1,3,33.705836,-117.318204,1,8,11,0,1,44.84,0,1,1,57,1,0,0,0,0,0,0,0,0,0,0,51.0,1891,48.475,561.0,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,45,0,0,1,1,3,33.527605,-116.666551,1,8,10,0,1,32.76,0,1,2,51,0,0,0,0,1,1,1,1,0,1,0,88.85,2081,84.49545454545455,888.5,4,0,0,Offer discount or cheaper plan options
1,44,0,0,1,0,0,33.739415,-116.968339,1,6,34,3,1,4.42,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.05,3339,19.4,681.7,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,45,0,0,0,0,0,33.644585,-116.871544,0,0,62,0,1,23.18,0,1,1,18,1,0,0,1,0,1,1,1,2,1,1,65.1,3465,61.05952380952381,4036.2,4,1,0,Monitor customer
1,24,1,0,1,0,0,33.734933,-117.044145,1,5,64,0,1,32.93,1,1,1,26,0,1,0,1,0,1,1,1,1,1,1,70.15,4429,68.93384615384615,4489.6,4,1,0,Monitor customer
1,29,1,0,0,0,0,33.755039,-116.741796,0,0,25,3,1,29.38,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.75,1495,19.207692307692305,518.75,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,30,0,0,0,0,0,33.88274,-117.224878,0,0,26,3,1,35.75,0,1,0,71,0,1,1,0,0,0,0,1,1,1,1,56.05,2053,57.525925925925925,1457.3,2,0,0,Monitor customer
1,22,1,0,0,1,1,33.923149,-117.244933,0,0,10,0,1,7.86,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,19.95,2854,19.954545454545453,199.5,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,52,0,0,0,0,0,33.907361,-117.109972,0,0,53,0,1,29.39,1,1,2,12,1,1,1,0,1,0,0,1,1,0,1,98.6,2656,98.3675925925926,5225.799999999999,4,0,0,Offer discount or cheaper plan options
1,59,0,0,0,0,0,33.638645,-116.55783,0,0,33,3,1,17.63,0,1,2,19,0,1,1,0,0,0,0,1,0,1,1,79.0,5715,75.78823529411765,2607.0,2,0,0,Encourage long-term contract with benefits
0,25,1,0,0,0,0,33.581045,-117.14719,0,0,29,3,1,16.38,1,1,2,82,0,0,0,0,0,0,0,1,0,1,0,74.2,648,66.44166666666666,2151.8,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,51,0,0,1,1,3,33.82769,-117.102244,1,3,24,3,1,45.68,1,1,0,26,1,0,0,1,1,1,1,1,0,0,0,81.0,6462,76.954,1944.0,5,0,0,Offer discount or cheaper plan options
1,63,0,0,1,1,1,33.787298,-117.320676,1,5,20,0,1,13.18,0,1,0,10,0,0,1,0,0,0,0,1,0,1,0,49.6,84,44.75238095238095,992.0,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,44,0,0,0,0,0,33.828289,-117.201666,0,0,1,5,1,7.34,1,1,2,11,0,0,0,0,1,0,0,0,0,1,0,84.6,4043,42.3,84.6,1,0,0,Provide onboarding support and early engagement offers
0,45,0,0,1,1,3,33.653338,-117.178271,1,10,72,1,1,37.84,1,1,0,53,1,0,1,1,1,1,1,1,2,1,0,84.2,4976,82.00753424657535,6062.400000000001,5,1,0,Offer discount or cheaper plan options
1,26,1,0,1,0,0,33.739412,-117.173334,1,4,52,0,1,49.82,0,1,2,51,1,1,1,1,1,1,1,1,2,1,0,106.3,771,103.52830188679245,5527.599999999999,6,0,0,Offer discount or cheaper plan options
0,63,0,0,0,0,0,33.707483,-117.200006,0,0,9,5,1,29.87,0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,69.05,6169,65.15,621.4499999999999,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,38,0,0,0,0,0,33.69887,-117.25071,0,0,1,5,1,49.33,0,1,1,21,0,0,0,0,0,0,0,1,0,1,1,45.4,6191,22.7,45.4,1,0,0,Provide onboarding support and early engagement offers
1,55,0,0,1,1,1,33.617108,-117.253349,0,0,69,1,1,8.46,1,1,2,21,0,0,0,1,1,1,1,1,2,1,0,99.35,4117,97.94928571428571,6855.15,4,0,0,Offer discount or cheaper plan options
1,37,0,0,0,0,0,33.657433,-117.04254,0,0,1,5,1,45.77,0,1,1,20,1,0,0,0,0,0,0,1,0,1,1,50.75,1448,25.375,50.75,2,0,0,Provide onboarding support and early engagement offers
1,60,0,0,0,0,0,33.720359,-117.733655,0,0,54,0,1,18.54,1,1,1,26,1,0,1,1,1,1,1,0,2,0,0,87.1,4646,86.09454545454545,4703.4,4,1,0,Offer discount or cheaper plan options
1,51,0,0,0,1,3,33.688546,-117.788091,0,0,33,3,1,21.16,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.15,6617,20.063235294117646,664.9499999999999,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,49,0,0,0,1,1,33.698728,-117.67768,0,0,11,0,0,0.0,0,1,1,19,0,0,0,0,0,0,0,1,0,0,0,25.2,2896,26.754166666666666,277.2,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,22,1,0,0,0,0,33.643095,-117.810896,0,0,6,0,1,3.16,0,1,1,41,1,1,0,0,0,0,0,1,0,1,0,55.7,2555,47.949999999999996,334.20000000000005,3,0,0,Encourage long-term contract with benefits
1,28,1,0,0,0,0,33.680302,-117.833296,0,0,21,0,1,16.16,0,1,1,42,1,0,1,0,1,0,0,1,0,0,0,65.35,5111,64.74545454545455,1372.35,3,0,0,Encourage long-term contract with benefits
